code,name,trading_value,close_price
0050,元大台灣50,1702224459,183.6
0051,元大中型100,9480084,80.3
0052,富邦科技,68713968,179.25
0053,元大電子,1630028,98.5
0055,元大MSCI金融,2530878,29.05
0056,元大高股息,2940015224,38.35
0057,富邦摩台,2756723,135.7
0061,元大寶滬深,242786487,24.53
006203,元大MSCI台灣,458038,87.2
006204,永豐臺灣加權,876578,112.3
006205,富邦上証,361235724,38.12
006206,元大上證50,113281762,36.95
006207,復華滬深,73336059,29.0
006208,富邦台50,813749574,107.5
00625K,富邦上証+R,0,
00631L,元大台灣50正2,1056208227,228.1
00632R,元大台灣50反1,1118747611,3.41
00633L,富邦上証正2,2569887635,53.5
00634R,富邦上証反1,20694538,3.63
00635U,期元大S&P黃金,22552274,30.88
00636,國泰中國A50,499712812,27.03
00636K,國泰中國A50+U,1536,7.68
00637L,元大滬深300正2,8038368833,21.56
00638R,元大滬深300反1,51223911,7.61
00639,富邦深100,299074862,15.19
00640L,富邦日本正2,75450464,51.85
00641R,富邦日本反1,6155199,6.19
00642U,期元大S&P石油,496599297,17.12
00643,群益深証中小,141123498,15.11
00643K,群益深証中小+R,0,
00645,富邦日本,17926108,37.05
00646,元大S&P500,130122766,57.05
00647L,元大S&P500正2,11683776,93.05
00648R,元大S&P500反1,10751591,5.33
00650L,復華香港正2,1216325131,15.95
00651R,復華香港反1,27634878,6.98
00652,富邦印度,31950349,40.43
00653L,富邦印度正2,63604967,68.25
00654R,富邦印度反1,5113428,6.12
00655L,國泰中國A50正2,900275994,36.5
00656R,國泰中國A50反1,28667157,6.66
00657,國泰日經225,34107640,45.52
00657K,國泰日經225+U,2864,14.32
00660,元大歐洲50,108138,35.93
00661,元大日經225,10674091,49.62
00662,富邦NASDAQ,89002421,81.9
00663L,國泰臺灣加權正2,1373451,211.35
00664R,國泰臺灣加權反1,38508265,3.84
00665L,富邦恒生國企正2,1861182115,10.86
00666R,富邦恒生國企反1,29651252,11.13
00668,國泰美國道瓊,7727221,48.9
00668K,國泰美國道瓊+U,3054,15.27
00669R,國泰美國道瓊反1,24907059,6.69
00670L,富邦NASDAQ正2,152164850,122.25
00671R,富邦NASDAQ反1,46435426,3.73
00673R,期元大S&P原油反1,332577935,7.27
00674R,期元大S&P黃金反1,4447130,9.45
00675L,富邦臺灣加權正2,286677554,91.35
00676R,富邦臺灣加權反1,15325782,2.13
00678,群益那斯達克生技,12837366,29.9
00680L,元大美債20正2,1148340061,9.28
00681R,元大美債20反1,3234720,19.37
00682U,期元大美元指數,474890,20.64
00683L,期元大美元指正2,2743950,21.77
00684R,期元大美元指反1,829130,15.64
00685L,群益臺灣加權正2,49263721,81.55
00686R,群益臺灣加權反1,3752316,2.32
00688L,國泰20年美債正2,598394314,9.25
00689R,國泰20年美債反1,145428,20.11
00690,兆豐藍籌30,38141391,33.9
00692,富邦公司治理,63393661,43.17
00693U,期街口S&P黃豆,4747812,21.43
00700,富邦恒生國企,86344934,16.96
00701,國泰股利精選30,5138062,29.28
00702,國泰標普低波高息,5721627,24.96
00703,台新MSCI中國,10584295,19.98
00706L,期元大S&P日圓正2,175097325,6.74
00707R,期元大S&P日圓反1,112570,28.15
00708L,期元大S&P黃金正2,45310759,41.72
00709,富邦歐洲,995462,30.27
00710B,復華彭博非投等債,7838568,19.55
00711B,復華彭博新興債,1995056,17.02
00712,復華富時不動產,292563700,9.79
00713,元大台灣高息低波,783211973,56.8
00714,群益道瓊美國地產,9586839,22.17
00715L,期街口布蘭特正2,3754935863,14.48
00717,富邦美國特別股,10690285,16.6
00728,第一金工業30,7183752,32.0
00730,富邦臺灣優質高息,35649835,23.3
00731,復華富時高息低波,78026324,72.75
00733,富邦臺灣中小,112540732,53.75
00735,國泰臺韓科技,9153881,32.37
00736,國泰新興市場,6965187,25.07
00737,國泰AI機器人,15848788,30.38
00738U,期元大道瓊白銀,48343687,28.93
00739,元大MSCI A股,21200687,26.44
00752,中信中國50,666271371,24.37
00753L,中信中國50正2,2505313256,12.96
00757,統一FANG+,102432636,87.45
00762,元大全球AI,15549531,61.6
00763U,期街口道瓊銅,5982102,27.6
00770,國泰北美科技,18834558,47.0
00771,元大US高息特別股,1958125,18.2
00775B,台新投等債15+,1179001,35.74
00783,富邦中証500,14097714,22.65
00830,國泰費城半導體,110413973,46.2
00850,元大臺灣ESG永續,46612364,44.45
00851,台新全球AI,898414,46.01
00852L,國泰美國道瓊正2,7494935,26.51
00861,元大全球未來通訊,2657288,42.16
00865B,國泰US短期公債,7987143,45.64
00875,國泰網路資安,362189,32.9
00876,元大全球5G,43186185,38.27
00878,國泰永續高股息,1318592132,22.56
00881,國泰台灣科技龍頭,168897169,23.11
00882,中信中國高股息,3744533527,14.3
00885,富邦越南,122340507,12.05
00891,中信關鍵半導體,54135170,17.85
00892,富邦台灣半導體,32120259,16.76
00893,國泰智能電動車,120602608,23.17
00894,中信小資高價30,13256517,20.26
00895,富邦未來車,69509809,28.46
00896,中信綠能及電動車,9070952,17.56
00897,富邦基因免疫生技,11531662,8.21
00898,國泰基因免疫革命,3035062,7.36
00899,FT潔淨能源,6372664,16.43
00900,富邦特選高股息30,66961971,14.93
00901,永豐智能車供應鏈,10633183,20.34
00902,中信電池及儲能,233852383,10.71
00903,富邦元宇宙,7451704,13.97
00904,台新臺灣半導體30,7363213,17.62
