code,name,trading_value,close_price
00400A,主動國泰動能高息,594017983,14.88
00401A,主動摩根台灣鑫收,66216375,13.96
00402A,主動安聯美國科技,27876945,9.35
00403A,主動統一升級50,1429562871,10.06
00404A,主動聯博動能50,164435225,9.7
00405A,主動富邦台灣龍耀,487080157,8.57
00406A,主動中信台灣收益,1939841809,9.46
00407A,主動凱基台灣,331893992,9.56
00408A,主動第一金優股息,9657182,10.35
00409A,主動復華全球50,396958428,9.59
00410A,主動永豐科技趨勢,175692754,11.84
0050,元大台灣50,5214024570,106.2
0051,元大中型100,8836395,144.0
0052,富邦科技,566917405,61.6
0053,元大電子,15131372,239.7
0055,元大MSCI金融,75230713,48.2
0056,元大高股息,1463769692,54.5
0057,富邦摩台,2532008,317.75
0061,元大寶滬深,2302545,24.05
006203,元大MSCI台灣,2355593,193.75
006204,永豐臺灣加權,14424151,230.8
006205,富邦上証,9641219,40.5
006206,元大上證50,1717220,37.74
006207,復華滬深,3933740,32.02
006208,富邦台50,410023002,243.8
00625K,富邦上証+R,0,
00631L,元大台灣50正2,4982785760,35.41
00632R,元大台灣50反1,1067406798,10.0
00633L,富邦上証正2,59195336,47.65
00634R,富邦上証反1,105088,3.15
00635U,期元大S&P黃金,184364267,45.76
00636,國泰中國A50,3930726,27.38
00636K,國泰中國A50+U,1740,8.7
00637L,元大滬深300正2,223004330,19.61
00638R,元大滬深300反1,80270,6.72
00639,富邦深100,2675444,16.01
00640L,富邦日本正2,11738886,107.7
00641R,富邦日本反1,2191793,3.67
00642U,期元大S&P石油,64838851,29.95
00643,群益深証中小,40960523,18.06
00643K,群益深証中小+R,0,
00645,富邦日本,9050888,57.75
00646,元大S&P500,326427285,76.5
00647L,元大S&P500正2,25791968,137.2
00648R,元大S&P500反1,837962,3.94
00650L,復華香港正2,37366302,16.76
00651R,復華香港反1,570164,5.21
00652,富邦印度,13773376,33.14
00653L,富邦印度正2,11218259,45.75
00654R,富邦印度反1,175938,6.74
00655L,國泰中國A50正2,21855039,33.07
00656R,國泰中國A50反1,11899,5.92
00657,國泰日經225,20437101,74.95
00657K,國泰日經225+U,4788,23.94
00660,元大歐洲50,194872,46.67
00661,元大日經225,6956355,82.8
00662,富邦NASDAQ,261736172,118.45
00663L,國泰臺灣加權正2,511648949,102.3
00664R,國泰臺灣加權反1,35134570,1.61
00665L,富邦恒生國企正2,112494942,9.26
00666R,富邦恒生國企反1,77255,9.09
00668,國泰美國道瓊,10333502,61.55
00668K,國泰美國道瓊+U,3884,19.42
00669R,國泰美國道瓊反1,675662,5.21
00670L,富邦NASDAQ正2,233162399,193.7
00671R,富邦NASDAQ反1,10043217,2.47
00673R,期元大S&P原油反1,382326856,11.4
00674R,期元大S&P黃金反1,6508080,27.62
00675L,富邦臺灣加權正2,345933208,310.0
00676R,富邦臺灣加權反1,27038158,5.52
00678,群益那斯達克生技,11252047,44.4
00680L,元大美債20正2,101047418,6.4
00681R,元大美債20反1,52465,21.76
00682U,期元大美元指數,0,
00683L,期元大美元指正2,1353483,21.42
00684R,期元大美元指反1,790211,15.19
00685L,群益臺灣加權正2,2133775304,11.69
00686R,群益臺灣加權反1,3437025,0.98
00688L,國泰20年美債正2,24922085,6.39
00689R,國泰20年美債反1,48430,22.73
00690,兆豐藍籌30,16169895,77.8
00692,富邦公司治理,96059793,91.2
00693U,期街口S&P黃豆,27989469,23.92
00700,富邦恒生國企,1956371,17.17
00701,國泰股利精選30,26935440,39.6
00702,國泰標普低波高息,2818212,24.92
00703,台新MSCI中國,761038,19.32
00706L,期元大S&P日圓正2,54316276,19.29
00707R,期元大S&P日圓反1,0,
00708L,期元大S&P黃金正2,521311355,82.05
00709,富邦歐洲,1312485,40.68
00710B,復華彭博非投等債,3976504,19.09
00711B,復華彭博新興債,1697081,15.54
00712,復華富時不動產,336229930,8.64
00713,元大台灣高息低波,258604985,63.1
00714,群益道瓊美國地產,2934792,21.51
00715L,期街口布蘭特正2,228981844,56.05
