code,name,trading_value,close_price
00400A,主動國泰動能高息,1620794024,12.13
00401A,主動摩根台灣鑫收,267995290,11.51
0050,元大台灣50,8533691370,84.55
0051,元大中型100,23237572,122.65
0052,富邦科技,2674227846,49.2
0053,元大電子,3871937,194.45
0055,元大MSCI金融,14297148,33.55
0056,元大高股息,3013774535,41.47
0057,富邦摩台,12116696,251.7
0061,元大寶滬深,6157249,24.14
006203,元大MSCI台灣,1978559,155.15
006204,永豐臺灣加權,4810341,187.95
006205,富邦上証,28003304,40.18
006206,元大上證50,3303183,36.82
006207,復華滬深,5024067,32.47
006208,富邦台50,729822515,196.0
00625K,富邦上証+R,0,
00631L,元大台灣50正2,4757132038,25.99
00632R,元大台灣50反1,848377568,12.62
00633L,富邦上証正2,93285697,50.7
00634R,富邦上証反1,867554,3.13
00635U,期元大S&P黃金,177066718,50.25
00636,國泰中國A50,16421352,28.11
00636K,國泰中國A50+U,2685,8.89
00637L,元大滬深300正2,434423113,20.94
00638R,元大滬深300反1,1095074,6.7
00639,富邦深100,12450162,16.93
00640L,富邦日本正2,49462225,93.8
00641R,富邦日本反1,5931636,4.01
00642U,期元大S&P石油,528620620,26.52
00643,群益深証中小,57589488,19.09
00643K,群益深証中小+R,0,
00645,富邦日本,6555415,53.2
00646,元大S&P500,185908763,70.05
00647L,元大S&P500正2,12655775,120.9
00648R,元大S&P500反1,2653518,4.21
00650L,復華香港正2,133510728,17.99
00651R,復華香港反1,1404522,5.12
00652,富邦印度,9099962,34.13
00653L,富邦印度正2,22049722,48.36
00654R,富邦印度反1,879034,6.65
00655L,國泰中國A50正2,43418156,35.44
00656R,國泰中國A50反1,370169,5.9
00657,國泰日經225,8461888,69.25
00657K,國泰日經225+U,4418,22.09
00660,元大歐洲50,607277,43.47
00661,元大日經225,10904281,76.0
00662,富邦NASDAQ,487869476,107.4
00663L,國泰臺灣加權正2,659330648,74.3
00664R,國泰臺灣加權反1,46090555,2.04
00665L,富邦恒生國企正2,226580305,10.32
00666R,富邦恒生國企反1,590913,8.82
00668,國泰美國道瓊,2873106,56.4
00668K,國泰美國道瓊+U,3612,18.06
00669R,國泰美國道瓊反1,7848175,5.61
00670L,富邦NASDAQ正2,325487350,170.3
00671R,富邦NASDAQ反1,8560685,2.73
00673R,期元大S&P原油反1,404290530,14.14
00675L,富邦臺灣加權正2,573305524,225.45
00676R,富邦臺灣加權反1,27758815,6.95
00678,群益那斯達克生技,9281068,36.83
00680L,元大美債20正2,176987638,7.08
00681R,元大美債20反1,83280,20.85
00682U,期元大美元指數,1958,
00683L,期元大美元指正2,107122,20.81
00684R,期元大美元指反1,0,
00685L,群益臺灣加權正2,233249033,202.95
00686R,群益臺灣加權反1,6626851,1.24
00688L,國泰20年美債正2,88049568,7.07
00689R,國泰20年美債反1,1282494,21.73
00690,兆豐藍籌30,21855922,61.05
00692,富邦公司治理,71786912,74.35
00693U,期街口S&P黃豆,13175092,21.95
00700,富邦恒生國企,4891557,17.97
00701,國泰股利精選30,37692618,30.34
00702,國泰標普低波高息,2697304,23.87
00703,台新MSCI中國,1085326,20.89
00706L,期元大S&P日圓正2,19207856,19.45
00707R,期元大S&P日圓反1,0,
00708L,期元大S&P黃金正2,298908113,101.85
