code,name,trading_value,close_price
0050,元大台灣50,2249761001,189.0
0051,元大中型100,5735810,80.8
0052,富邦科技,194247500,186.2
0053,元大電子,1886966,100.7
0055,元大MSCI金融,2035634,29.23
0056,元大高股息,1246802467,38.43
0057,富邦摩台,1833496,140.3
0061,元大寶滬深,209629701,21.25
006203,元大MSCI台灣,1187737,89.5
006204,永豐臺灣加權,2046988,114.05
006205,富邦上証,368696258,34.97
006206,元大上證50,145216330,33.5
006207,復華滬深,177755778,26.69
006208,富邦台50,908382920,110.75
00625K,富邦上証+R,15200,7.6
00631L,元大台灣50正2,1125363104,236.0
00632R,元大台灣50反1,463119369,3.34
00633L,富邦上証正2,2829237949,45.35
00634R,富邦上証反1,52215013,3.87
00635U,期元大S&P黃金,15142394,30.3
00636,國泰中國A50,625670290,24.7
00636K,國泰中國A50+U,1500,7.5
00637L,元大滬深300正2,8109147412,18.22
00638R,元大滬深300反1,126708926,8.12
00639,富邦深100,648432693,13.1
00640L,富邦日本正2,31318791,52.4
00641R,富邦日本反1,3252938,6.15
00642U,期元大S&P石油,123794127,17.26
00643,群益深証中小,278301260,13.68
00643K,群益深証中小+R,0,
00645,富邦日本,14450024,37.24
00646,元大S&P500,62085565,57.7
00647L,元大S&P500正2,13086821,94.6
00648R,元大S&P500反1,12233442,5.3
00650L,復華香港正2,1284804385,13.74
00651R,復華香港反1,76797631,7.15
00652,富邦印度,17815847,40.17
00653L,富邦印度正2,49984193,67.25
00654R,富邦印度反1,3941560,6.18
00655L,國泰中國A50正2,1299256403,30.89
00656R,國泰中國A50反1,51388168,7.2
00657,國泰日經225,17258688,46.17
00657K,國泰日經225+U,2886,14.43
00660,元大歐洲50,67835,35.95
00661,元大日經225,12692006,50.3
00662,富邦NASDAQ,102946237,83.05
00663L,國泰臺灣加權正2,3080748,216.0
00664R,國泰臺灣加權反1,20718530,3.78
00665L,富邦恒生國企正2,2084427041,9.22
00666R,富邦恒生國企反1,28378002,11.81
00668,國泰美國道瓊,1973883,49.16
00668K,國泰美國道瓊+U,3060,15.3
00669R,國泰美國道瓊反1,19664135,6.71
00670L,富邦NASDAQ正2,99876069,124.6
00671R,富邦NASDAQ反1,25319037,3.69
00673R,期元大S&P原油反1,234978763,7.22
00674R,期元大S&P黃金反1,21870530,9.63
00675L,富邦臺灣加權正2,358021809,94.45
00676R,富邦臺灣加權反1,12809407,2.11
00678,群益那斯達克生技,12992367,29.75
00680L,元大美債20正2,713932128,8.91
00681R,元大美債20反1,395740,19.8
00682U,期元大美元指數,353020,20.77
00683L,期元大美元指正2,1281260,22.07
00684R,期元大美元指反1,62356,15.55
00685L,群益臺灣加權正2,89081021,84.25
00686R,群益臺灣加權反1,5411965,2.27
00688L,國泰20年美債正2,455537771,8.86
00689R,國泰20年美債反1,638470,20.53
00690,兆豐藍籌30,20911378,34.62
00692,富邦公司治理,109420607,44.3
00693U,期街口S&P黃豆,8294267,20.91
00700,富邦恒生國企,69124052,15.64
00701,國泰股利精選30,5023085,29.2
00702,國泰標普低波高息,275938,25.05
00703,台新MSCI中國,25605492,18.53
00706L,期元大S&P日圓正2,62251017,6.52
00707R,期元大S&P日圓反1,0,
00708L,期元大S&P黃金正2,44254541,40.21
00709,富邦歐洲,247486,30.38
00710B,復華彭博非投等債,5123721,19.61
00711B,復華彭博新興債,1942891,16.85
00712,復華富時不動產,180413507,9.7
00713,元大台灣高息低波,596698626,56.65
00714,群益道瓊美國地產,9859456,21.89
00715L,期街口布蘭特正2,989489401,14.58
00717,富邦美國特別股,5102961,16.59
00728,第一金工業30,12226087,32.6
00730,富邦臺灣優質高息,31389723,23.43
00731,復華富時高息低波,40949250,72.85
00733,富邦臺灣中小,64063283,54.9
00735,國泰臺韓科技,13832405,33.05
00736,國泰新興市場,2649667,24.63
00737,國泰AI機器人,2422529,30.85
00738U,期元大道瓊白銀,75564407,27.46
00739,元大MSCI A股,58830076,24.55
00752,中信中國50,669717523,22.57
00753L,中信中國50正2,3346518865,10.65
00757,統一FANG+,321182685,89.7
00762,元大全球AI,9986822,63.1
00763U,期街口道瓊銅,5786164,27.18
00770,國泰北美科技,16897094,47.85
00771,元大US高息特別股,321210,18.19
00775B,台新投等債15+,141155,35.48
00783,富邦中証500,82917520,21.0
00830,國泰費城半導體,620147021,47.6
