code,name,trading_value,close_price
0050,元大台灣50,1519352609,183.25
0051,元大中型100,3371592,80.7
0052,富邦科技,61614796,178.6
0053,元大電子,2648205,97.9
0055,元大MSCI金融,6224492,29.23
0056,元大高股息,601865949,38.25
0057,富邦摩台,6510532,135.05
0061,元大寶滬深,4447597,16.32
006203,元大MSCI台灣,845154,86.6
006204,永豐臺灣加權,676859,112.1
006205,富邦上証,9783331,28.34
006206,元大上證50,2172496,27.2
006207,復華滬深,535478,21.03
006208,富邦台50,492676556,107.0
00625K,富邦上証+R,0,
00631L,元大台灣50正2,679547853,229.2
00632R,元大台灣50反1,330501908,3.4
00633L,富邦上証正2,183818527,29.77
00634R,富邦上証反1,1108642,4.85
00635U,期元大S&P黃金,43294309,30.51
00636,國泰中國A50,18860883,19.85
00636K,國泰中國A50+U,1240,6.2
00637L,元大滬深300正2,602152381,11.93
00638R,元大滬深300反1,1905536,10.16
00639,富邦深100,9837321,9.61
00640L,富邦日本正2,58241302,51.0
00641R,富邦日本反1,5640567,6.29
00642U,期元大S&P石油,82454194,16.63
00643,群益深証中小,4453648,10.63
00643K,群益深証中小+R,32360,2.32
00645,富邦日本,32504062,36.71
00646,元大S&P500,59214010,57.15
00647L,元大S&P500正2,16304219,93.85
00648R,元大S&P500反1,4991962,5.31
00650L,復華香港正2,201297763,10.64
00651R,復華香港反1,5760916,8.4
00652,富邦印度,17289554,41.34
00653L,富邦印度正2,11954655,70.75
00654R,富邦印度反1,6571360,6.0
00655L,國泰中國A50正2,86495134,20.25
00656R,國泰中國A50反1,3550940,9.14
00657,國泰日經225,14156350,45.23
00657K,國泰日經225+U,2834,14.17
00660,元大歐洲50,67669,35.71
00661,元大日經225,51547280,49.24
00662,富邦NASDAQ,101907864,81.95
00663L,國泰臺灣加權正2,5133618,209.45
00664R,國泰臺灣加權反1,25450030,3.83
00665L,富邦恒生國企正2,259466868,6.86
00666R,富邦恒生國企反1,866380,14.21
00668,國泰美國道瓊,3402468,48.99
00668K,國泰美國道瓊+U,3060,15.3
00669R,國泰美國道瓊反1,9704948,6.67
00670L,富邦NASDAQ正2,97172312,123.65
00671R,富邦NASDAQ反1,21828396,3.71
00673R,期元大S&P原油反1,94726076,7.55
00674R,期元大S&P黃金反1,12296209,9.59
00675L,富邦臺灣加權正2,214014215,91.75
00676R,富邦臺灣加權反1,14003351,2.13
00678,群益那斯達克生技,16308873,31.08
00680L,元大美債20正2,1138733334,9.53
00681R,元大美債20反1,2424730,19.12
00682U,期元大美元指數,76107,20.41
00683L,期元大美元指正2,383757,21.29
00684R,期元大美元指反1,1204300,15.83
00685L,群益臺灣加權正2,41830787,81.65
00686R,群益臺灣加權反1,609552,2.33
00688L,國泰20年美債正2,573389178,9.48
00689R,國泰20年美債反1,178450,19.83
00690,兆豐藍籌30,23369326,33.81
00692,富邦公司治理,57033210,43.01
00693U,期街口S&P黃豆,5314171,20.94
00700,富邦恒生國企,5464010,13.02
00701,國泰股利精選30,12335346,29.26
00702,國泰標普低波高息,132169,25.25
00703,台新MSCI中國,576933,15.29
00706L,期元大S&P日圓正2,146003444,6.97
00707R,期元大S&P日圓反1,0,
00708L,期元大S&P黃金正2,114605213,40.69
00709,富邦歐洲,96689,30.58
00710B,復華彭博非投等債,3393124,19.55
00711B,復華彭博新興債,2641583,17.17
00712,復華富時不動產,183366329,10.06
00713,元大台灣高息低波,531909144,57.05
00714,群益道瓊美國地產,6318363,22.44
00715L,期街口布蘭特正2,549605286,13.4
00717,富邦美國特別股,6339484,16.61
00728,第一金工業30,3899104,32.06
00730,富邦臺灣優質高息,8283665,22.92
00731,復華富時高息低波,52512172,72.6
00733,富邦臺灣中小,36286892,55.15
00735,國泰臺韓科技,4783369,32.44
00736,國泰新興市場,2380186,23.48
00737,國泰AI機器人,1269253,30.09
00738U,期元大道瓊白銀,59926263,28.0
00739,元大MSCI A股,666356,19.5
00752,中信中國50,47160116,18.57
00753L,中信中國50正2,100123315,7.53
00757,統一FANG+,182636527,88.25
00762,元大全球AI,32494213,60.6
00763U,期街口道瓊銅,4424924,26.32
00770,國泰北美科技,27841851,46.74
00771,元大US高息特別股,581545,18.19
00775B,台新投等債15+,31051533,36.05
00783,富邦中証500,1226238,15.87
00830,國泰費城半導體,385159388,45.52
00850,元大臺灣ESG永續,30527041,44.23
00851,台新全球AI,1777634,46.47
00852L,國泰美國道瓊正2,863032,26.79
00861,元大全球未來通訊,8186693,41.98
00865B,國泰US短期公債,8830841,45.57
00875,國泰網路資安,10534232,33.27
00876,元大全球5G,2386759,36.95
00878,國泰永續高股息,704872823,22.58
00881,國泰台灣科技龍頭,194156196,22.96
00882,中信中國高股息,252391069,11.13
00885,富邦越南,41577796,12.08
00891,中信關鍵半導體,65767689,17.66
00892,富邦台灣半導體,12187432,16.47
00893,國泰智能電動車,28053972,21.96
00894,中信小資高價30,21053855,20.03
00895,富邦未來車,21913298,28.05
00896,中信綠能及電動車,9501991,17.31
00897,富邦基因免疫生技,4672439,8.42
00898,國泰基因免疫革命,2084216,7.63
00899,FT潔淨能源,3643947,16.42
00900,富邦特選高股息30,47527157,14.86
00901,永豐智能車供應鏈,27195284,20.21
00902,中信電池及儲能,14491645,9.03
00903,富邦元宇宙,8514663,13.92
00904,台新臺灣半導體30,11037537,17.47
00905,FT臺灣Smart,31197329,13.43
00907,永豐優息存股,46626561,16.05
00908,富邦入息REITs+,3603338,13.94
00909,國泰數位支付服務,62893224,26.95
00910,第一金太空衛星,5311047,23.03
00911,兆豐洲際半導體,5485834,26.05
00912,中信臺灣智慧50,27496553,19.08
00913,兆豐台灣晶圓製造,556646,20.55
00915,凱基優選高股息30,342863692,26.44
00916,國泰全球品牌50,4302678,23.16
00917,中信特選金融,9787807,21.18
00918,大華優利高填息30,251017858,23.81
00919,群益台灣精選高息,3154115665,23.61
00920,富邦ESG綠色電力,880443,15.21
00921,兆豐龍頭等權重,20243334,18.33
00922,國泰台灣領袖50,44036805,21.45
00923,群益台ESG低碳50,71608858,20.85
00924,復華S&P500成長,23725093,22.94
00925,新光標普電動車,4164044,16.32
00926,凱基全球菁英55,24960275,22.61
00927,群益半導體收益,57402258,18.68
00929,復華台灣科技優息,1086112637,18.91
00930,永豐ESG低碳高息,39130465,18.8
00932,兆豐永續高息等權,24940906,16.68
00934,中信成長高股息,157437592,18.93
00935,野村臺灣新科技50,86245171,21.05
00936,台新永續高息中小,128152839,16.44
00939,統一台灣高息動能,174240181,14.6
00940,元大台灣價值高息,434954815,9.64
00941,中信上游半導體,71732196,14.43
00943,兆豐電子高息等權,33536842,14.64
00944,野村趨勢動能高息,85843467,15.01
00945B,凱基美國非投等債,170251683,15.21
00946,群益科技高息成長,74381350,9.71
00947,台新臺灣IC設計,24820966,13.62
00949,復華日本龍頭,76258735,15.35
00951,台新日本半導體,31173502,8.61
00952,凱基台灣AI50,76003601,9.95
00953B,群益優選非投等債,200484799,10.08
00954,中信日本半導體,12442545,9.11
00956,中信日經高股息,11855863,10.09
00960,野村全球航運龍頭,141982213,15.13
01001T,土銀富邦R1,304000,13.8
01002T,土銀國泰R1,10508156,16.0
01004T,土銀富邦R2,1588890,12.22
01007T,兆豐國泰R2,1891632,16.3
01009T,王道圓滿R1,59680,7.46
01010T,京城樂富R1,260010,10.01
020000,富邦特選蘋果N,295330,11.85
020011,統一微波高息20N,0,
020012,富邦行動通訊N,99620,9.98
020015,統一MSCI美低波N,0,
020016,統一MSCI美科技N,0,
020018,統一價值成長30N,24630,24.63
020019,統一特選台灣5GN,0,
02001L,富邦蘋果正二N,1454930,25.66
02001R,富邦蘋果反一N,0,
02001S,策元大加權策略N,0,
020020,元大台股領航N,0,
020028,元大特選電動車N,269110,9.26
020029,元大ESG高股息N,229930,8.85
020030,統一智慧電動車N,390390,6.11
020031,統一IC設計臺灣N,199880,5.44
020032,元大綠能N,74030,6.17
020034,元大IC設計N,72300,7.24
020036,元大金融配息N,0,
020037,元大金融高股息N,76660,6.98
020038,元大ESG配息N,160040,7.63
020039,元大加權N,852590,6.8
1101,台泥,307250300,32.2
1101B,台泥乙特,230389,47.15
1102,亞泥,463362702,45.1
1103,嘉泥,12438912,17.55
1104,環泥,9268951,30.4
1108,幸福,2640329,14.8
1109,信大,1973609,18.5
1110,東泥,6725201,21.75
1201,味全,4245397,18.05
1203,味王,1588870,50.4
1210,大成,42873065,51.5
1213,大飲,750672,11.9
1215,卜蜂,33054006,96.9
1216,統一,418029105,87.9
1217,愛之味,9536768,12.45
1218,泰山,5466884,20.35
1219,福壽,3529158,17.15
1220,台榮,4510245,16.4
1225,福懋油,14504177,151.0
1227,佳格,16035050,38.65
1229,聯華,58799212,61.1
1231,聯華食,12815108,108.0
1232,大統益,11869008,147.5
1233,天仁,199060,32.65
1234,黑松,4981479,41.65
1235,興泰,937652,138.0
1236,宏亞,1730261,23.4
1256,鮮活果汁-KY,2335785,130.0
1301,台塑,428554572,48.75
1303,南亞,386883298,42.85
1304,台聚,48759011,15.5
1305,華夏,7077718,16.15
1307,三芳,42805315,38.55
1308,亞聚,26320540,18.1
1309,台達化,54727690,18.85
1310,台苯,12474471,12.3
1312,國喬,21743897,12.95
1312A,國喬特,46700,23.35
1313,聯成,11924721,11.5
1314,中石化,169964152,9.27
1315,達新,129587,70.5
1316,上曜,165422993,16.85
1319,東陽,511859957,111.0
1321,大洋,38504287,36.95
1323,永裕,1181764,27.4
1324,地球,463837,13.0
1325,恆大,1355323,27.3
1326,台化,316070583,40.8
1337,再生-KY,1439615,7.07
1338,廣華-KY,1311551,31.75
1339,昭輝,6096630,59.7
1340,勝悅-KY,975863,10.1
1341,富林-KY,144242,67.5
1342,八貫,24422207,97.6
1402,遠東新,193957936,36.7
1409,新纖,61140632,15.85
1410,南染,1156264,37.25
1413,宏洲,1007255,10.05
1414,東和,11423398,22.35
1416,廣豐,2779113,12.6
1417,嘉裕,1680676,10.55
1418,東華,3039043,32.55
1419,新紡,1648322,48.25
1423,利華,2484738,45.0
1432,大魯閣,8560671,18.45
1434,福懋,18732341,19.8
1435,中福,86121,46.8
1436,華友聯,312955124,130.0
1437,勤益控,3241371,36.0
1438,三地開發,88001937,63.2
1439,雋揚,5595091,31.0
1440,南紡,10426367,15.9
1441,大東,1076700,16.3
1442,名軒,330153247,66.9
1443,立益物流,2139831,32.65
1444,力麗,16811771,9.36
1445,大宇,8616684,19.4
1446,宏和,68923726,44.35
1447,力鵬,10571473,8.75
1449,佳和,7693182,18.8
1451,年興,1344351,19.9
1452,宏益,730370,16.9
1453,大將,8398447,18.25
1454,台富,566024,18.45
1455,集盛,7547971,11.25
1456,怡華,4060705,18.4
1457,宜進,3383139,20.1
1459,聯發,483484,10.15
1460,宏遠,4767636,7.12
1463,強盛新,5308549,22.8
1464,得力,4138545,14.1
1465,偉全,2976578,14.95
1466,聚隆,1183966,12.65
1467,南緯,860205,10.35
1468,昶和,736661,14.25
1470,大統新創,1946470,21.8
1471,首利,2822098,13.3
1472,三洋實業,2940607,58.1
1473,台南,16025737,36.95
1474,弘裕,877830,12.6
1475,業旺,5877942,62.1
1476,儒鴻,318094891,555.0
1477,聚陽,593230648,376.0
1503,士電,1609669938,229.0
1504,東元,127133541,49.0
1506,正道,2249996,15.3
1512,瑞利,532139,7.18
1513,中興電,1959266886,175.0
1514,亞力,1150841612,127.0
1515,力山,18914861,36.5
1516,川飛,837599,18.95
1517,利奇,1214640,15.65
1519,華城,5396336477,650.0
1521,大億,459688,37.85
1522,堤維西,529199815,65.0
1522A,堤維西甲特,184700,46.2
1524,耿鼎,766645711,36.0
1525,江申,3662895,70.1
1526,日馳,1874320,27.7
1527,鑽全,77591566,47.55
1528,恩德,8130614,14.4
1529,樂事綠能,18234014,29.75
1530,亞崴,15263699,34.55
1531,高林股,531424,14.3
1532,勤美,148957855,38.85
1533,車王電,7512436,41.35
1535,中宇,2869589,61.2
1536,和大,392689008,56.0
1537,廣隆,64407998,156.5
1538,正峰,252886,18.0
1539,巨庭,420550121,35.0
1540,喬福,372681621,45.9
1541,錩泰,13089355,35.85
1558,伸興,12005926,117.0
1560,中砂,611988474,330.5
1563,巧新,19269460,62.5
1568,倉佑,21438243,29.6
1582,信錦,268387333,117.5
1583,程泰,4737492,62.0
1587,吉茂,8626912,42.7
1589,永冠-KY,12750669,45.6
1590,亞德客-KY,308373724,806.0
1597,直得,164793905,95.0
1598,岱宇,7525589,28.75
1603,華電,9868821,38.15
1604,聲寶,4056561,28.25
1605,華新,335917200,32.5
1608,華榮,65840571,32.7
1609,大亞,321000817,50.7
1611,中電,9343781,17.4
1612,宏泰,24936340,34.25
1614,三洋電,5011047,40.2
1615,大山,13448411,65.1
1616,億泰,20543746,20.05
1617,榮星,6102917,21.4
1618,合機,92521551,45.65
1626,艾美特-KY,1759417,16.1
1702,南僑,70023192,53.3
1707,葡萄王,12420565,145.0
1708,東鹼,117137234,40.55
1709,和益,140962477,24.8
1710,東聯,31944501,18.3
1711,永光,1699259593,26.35
1712,興農,16223577,42.8
1713,國化,7694386,54.5
1714,和桐,11513784,8.91
1717,長興,279195554,32.85
1718,中纖,35840925,8.43
1720,生達,20398435,65.1
1721,國慶科技,2777435862,25.7
1722,台肥,41207498,57.5
1723,中碳,34333728,101.0
1725,元禎,156234521,43.6
