code,name,trading_value,close_price
00400A,主動國泰動能高息,821589813,11.56
00401A,主動摩根台灣鑫收,233825210,11.03
0050,元大台灣50,10793181456,84.15
0051,元大中型100,12108402,118.5
0052,富邦科技,2304704286,50.2
0053,元大電子,4616394,190.5
0055,元大MSCI金融,14303022,33.3
0056,元大高股息,3310004758,40.25
0057,富邦摩台,8545946,249.5
0061,元大寶滬深,5997329,24.13
006203,元大MSCI台灣,1028276,154.0
006204,永豐臺灣加權,1108543,184.1
006205,富邦上証,22551599,40.38
006206,元大上證50,4320623,37.27
006207,復華滬深,4554102,32.33
006208,富邦台50,948057454,195.05
00625K,富邦上証+R,0,
00631L,元大台灣50正2,6887945170,25.33
00632R,元大台灣50反1,1358041873,12.78
00633L,富邦上証正2,248568401,50.2
00634R,富邦上証反1,2797689,3.15
00635U,期元大S&P黃金,344438658,50.85
00636,國泰中國A50,33277361,28.0
00636K,國泰中國A50+U,2653,8.85
00637L,元大滬深300正2,605592600,20.69
00638R,元大滬深300反1,2044877,6.76
00639,富邦深100,15193377,16.59
00640L,富邦日本正2,42650843,93.5
00641R,富邦日本反1,4204687,4.03
00642U,期元大S&P石油,569686456,26.83
00643,群益深証中小,34994186,18.85
00643K,群益深証中小+R,0,
00645,富邦日本,15026254,53.05
00646,元大S&P500,213123096,69.25
00647L,元大S&P500正2,10700645,117.35
00648R,元大S&P500反1,5324491,4.3
00650L,復華香港正2,105290729,17.62
00651R,復華香港反1,4436364,5.18
00652,富邦印度,6965272,33.88
00653L,富邦印度正2,14687248,47.76
00654R,富邦印度反1,300731,6.72
00655L,國泰中國A50正2,47130611,34.98
00656R,國泰中國A50反1,332931,5.95
00657,國泰日經225,2888426,68.55
00657K,國泰日經225+U,4358,21.79
00660,元大歐洲50,2351880,43.55
00661,元大日經225,10149107,75.2
00662,富邦NASDAQ,711730758,104.95
00663L,國泰臺灣加權正2,665571600,72.65
00664R,國泰臺灣加權反1,76577336,2.05
00665L,富邦恒生國企正2,220135433,9.96
00666R,富邦恒生國企反1,737293,9.0
00668,國泰美國道瓊,1547419,55.9
00668K,國泰美國道瓊+U,3546,17.73
00669R,國泰美國道瓊反1,3563267,5.67
00670L,富邦NASDAQ正2,554519218,162.0
00671R,富邦NASDAQ反1,25040948,2.79
00673R,期元大S&P原油反1,486602992,13.98
00675L,富邦臺灣加權正2,703104407,220.3
00676R,富邦臺灣加權反1,64383711,7.05
00678,群益那斯達克生技,11063006,36.67
00680L,元大美債20正2,137435386,7.18
00681R,元大美債20反1,67885,20.74
00682U,期元大美元指數,40621,20.2
00683L,期元大美元指正2,1887426,20.74
