code,name,trading_value,close_price
00400A,主動國泰動能高息,697549521,14.65
00401A,主動摩根台灣鑫收,68909798,13.58
00403A,主動統一升級50,6482871452,10.64
0050,元大台灣50,9432115613,100.1
0051,元大中型100,25825464,140.3
0052,富邦科技,1586927859,59.25
0053,元大電子,4491031,234.95
0055,元大MSCI金融,24144248,34.3
0056,元大高股息,2390658618,48.32
0057,富邦摩台,3971031,298.9
0061,元大寶滬深,9438867,24.96
006203,元大MSCI台灣,2358719,182.75
006204,永豐臺灣加權,5100152,218.6
006205,富邦上証,25991472,41.24
006206,元大上證50,6895357,36.81
006207,復華滬深,10400969,33.58
006208,富邦台50,595307858,232.55
00625K,富邦上証+R,0,
00631L,元大台灣50正2,6278662335,34.4
00632R,元大台灣50反1,817041106,10.72
00633L,富邦上証正2,171916358,52.3
00634R,富邦上証反1,61297,3.07
00635U,期元大S&P黃金,133364266,47.35
00636,國泰中國A50,33178351,28.56
00636K,國泰中國A50+U,1822,9.11
00637L,元大滬深300正2,822179918,21.59
00638R,元大滬深300反1,401235,6.53
00639,富邦深100,31795607,18.19
00640L,富邦日本正2,56109523,101.65
00641R,富邦日本反1,1286871,3.86
00642U,期元大S&P石油,139082636,29.08
00643,群益深証中小,63093802,20.45
00643K,群益深証中小+R,0,
00645,富邦日本,9869786,55.5
00646,元大S&P500,153646516,74.45
00647L,元大S&P500正2,12275539,135.3
00648R,元大S&P500反1,2423630,3.98
00650L,復華香港正2,140483374,17.15
00651R,復華香港反1,566012,5.25
00652,富邦印度,9027151,32.63
00653L,富邦印度正2,20912882,46.66
00654R,富邦印度反1,63596,6.73
00655L,國泰中國A50正2,60070775,36.49
00656R,國泰中國A50反1,737400,5.78
00657,國泰日經225,4765695,76.2
00657K,國泰日經225+U,4864,24.32
00660,元大歐洲50,631884,44.29
00661,元大日經225,8850422,83.9
00662,富邦NASDAQ,717519104,120.25
00663L,國泰臺灣加權正2,908127924,100.5
00664R,國泰臺灣加權反1,36327598,1.73
00665L,富邦恒生國企正2,234381873,9.7
00666R,富邦恒生國企反1,46390,9.02
00668,國泰美國道瓊,1955240,58.35
00668K,國泰美國道瓊+U,3698,18.49
00669R,國泰美國道瓊反1,2505920,5.4
00670L,富邦NASDAQ正2,183452980,211.75
00671R,富邦NASDAQ反1,3721497,2.43
00673R,期元大S&P原油反1,233393927,12.51
00674R,期元大S&P黃金反1,980139,27.28
00675L,富邦臺灣加權正2,837169827,304.4
00676R,富邦臺灣加權反1,29068632,5.92
00678,群益那斯達克生技,8862000,35.77
00680L,元大美債20正2,93395763,6.78
00681R,元大美債20反1,255040,21.26
00682U,期元大美元指數,40,
00683L,期元大美元指正2,190331,21.15
00684R,期元大美元指反1,183240,15.27
00685L,群益臺灣加權正2,1093105970,274.9
00686R,群益臺灣加權反1,4839464,1.06
00688L,國泰20年美債正2,36086197,6.77
00689R,國泰20年美債反1,1505170,22.15
00690,兆豐藍籌30,58655405,78.15
00692,富邦公司治理,89338599,87.25
00693U,期街口S&P黃豆,33581475,22.02
00700,富邦恒生國企,5891231,17.11
00701,國泰股利精選30,51728370,32.89
00702,國泰標普低波高息,297259,24.07
00703,台新MSCI中國,534819,19.76
00706L,期元大S&P日圓正2,10337755,19.3
00707R,期元大S&P日圓反1,0,
00708L,期元大S&P黃金正2,139884280,89.95
00709,富邦歐洲,1914320,39.08
00710B,復華彭博非投等債,5392449,18.86
00711B,復華彭博新興債,1091018,15.88
00712,復華富時不動產,169612972,8.75
00713,元大台灣高息低波,750591290,55.95
00714,群益道瓊美國地產,4236850,21.62
00715L,期街口布蘭特正2,507157362,55.45
00717,富邦美國特別股,5064002,14.96
00728,第一金工業30,10416243,61.7
00730,富邦臺灣優質高息,15135904,27.95
00731,復華富時高息低波,63224973,76.15
00733,富邦臺灣中小,75170372,76.55
00735,國泰臺韓科技,258501064,106.65
00736,國泰新興市場,3340493,30.63
00737,國泰AI機器人,5379636,38.92
00738U,期元大道瓊白銀,369382317,61.8
00739,元大MSCI A股,2309692,29.15
00752,中信中國50,91883179,23.24
00753L,中信中國50正2,170883331,9.99
00757,統一FANG+,191567392,129.05
00762,元大全球AI,19871501,113.25
00763U,期街口道瓊銅,22722040,34.23
00770,國泰北美科技,11715635,66.0
00771,元大US高息特別股,1367195,15.85
00775B,台新投等債15+,5293275,31.9
00783,富邦中証500,14955159,30.05
00830,國泰費城半導體,552340573,87.1
00850,元大臺灣ESG永續,78332897,86.7
00851,台新全球AI,1517136,67.05
00852L,國泰美國道瓊正2,1737612,33.0
00861,元大全球未來通訊,11132655,88.55
00865B,國泰US短期公債,148351924,47.88
00875,國泰網路資安,6291129,46.85
00876,元大全球5G,33119496,90.6
00878,國泰永續高股息,2496851858,29.62
00881,國泰台灣科技龍頭,649437348,53.5
00882,中信中國高股息,146749569,15.73
00885,富邦越南,50540831,19.02
00891,中信關鍵半導體,1798672774,35.11
00892,富邦台灣半導體,127769895,44.44
00893,國泰智能電動車,53253238,46.35
00894,中信小資高價30,137817144,49.42
00895,富邦未來車,35817433,51.15
00896,中信綠能及電動車,62867438,27.97
00897,富邦基因免疫生技,5409020,9.78
00898,國泰基因免疫革命,3901634,8.16
00899,FT潔淨能源,3977044,28.75
00900,富邦特選高股息30,183394505,18.1
00901,永豐智能車供應鏈,21239992,45.21
00902,中信電池及儲能,19512196,16.72
00903,富邦元宇宙,1808391,22.01
00904,台新臺灣半導體30,127139119,41.22
00905,FT臺灣Smart,38800372,26.53
00907,永豐優息存股,22038659,14.92
00908,富邦入息REITs+,1761937,14.38
00909,國泰數位支付服務,88326443,49.3
00910,第一金太空衛星,248818316,84.25
00911,兆豐洲際半導體,15131309,58.4
00912,中信臺灣智慧50,13215713,31.71
00913,兆豐台灣晶圓製造,56697144,48.89
00915,凱基優選高股息30,261602549,28.22
00916,國泰全球品牌50,4601112,28.21
00917,中信特選金融,12481614,21.86
00918,大華優利高填息30,580090715,27.85
00919,群益台灣精選高息,3141891270,27.93
00920,富邦ESG綠色電力,12707951,27.31
00921,兆豐龍頭等權重,10404277,22.2
00922,國泰台灣領袖50,404536351,38.38
00923,群益台ESG低碳50,186971045,40.6
00924,復華S&P500成長,48947468,32.36
00926,凱基全球菁英55,53923604,25.44
00927,群益半導體收益,851707775,39.46
00929,復華台灣科技優息,1499981289,29.21
00930,永豐ESG低碳高息,143912253,23.24
00932,兆豐永續高息等權,25686185,16.65
00934,中信成長高股息,131463039,26.76
00935,野村臺灣新科技50,1458873949,60.0
00936,台新永續高息中小,36103260,20.2
00938,凱基優選30,45782312,21.35
00939,統一台灣高息動能,182891821,19.78
00940,元大台灣價值高息,557201789,11.76
00941,中信上游半導體,30793581,25.44
00943,兆豐電子高息等權,5034078,21.77
00944,野村趨勢動能高息,10909366,19.64
00945B,凱基美國非投等債,97825482,14.37
00946,群益科技高息成長,97524301,14.32
00947,台新臺灣IC設計,319267445,37.79
00949,復華日本龍頭,20056669,20.42
00951,台新日本半導體,41382322,17.07
00952,凱基台灣AI50,66460961,18.49
00953B,群益優選非投等債,422294384,9.56
00954,中信日本半導體,99582459,18.22
00956,中信日經高股息,5258089,12.37
00960,野村全球航運龍頭,6912486,17.45
00961,FT臺灣永續高息,62319981,11.84
00962,台新AI優息動能,17592583,14.42
00963,中信全球高股息,12282553,12.78
00964,中信亞太高股息,79650515,14.4
00965,元大航太防衛科技,119676187,25.97
00971,野村美國研發龍頭,3102987,16.84
00972,野村日本動能高息,3701514,19.33
009800,中信NASDAQ,26687495,13.01
009801,中信美國創新科技,6648573,12.25
009802,富邦旗艦50,314560897,19.6
009803,玉山市值動能50,24654438,21.36
009804,聯邦台精彩50,28522525,22.52
009805,台新美國電力基建,175919545,16.91
009808,華南永昌優選50,16674249,29.32
009809,富邦淨零ESG50,19337221,16.38
00980A,主動野村臺灣優選,437867973,24.24
009810,玉山全球藍籌100,7720588,20.89
009811,統一美國50,18395715,13.0
009812,野村日本東證,6486692,12.23
009813,貝萊德標普卓越50,38356532,11.37
009816,凱基台灣TOP50,2387646473,14.76
009817,國泰日本不動產,59927422,8.84
009818,華南永昌NASDAQxT,7115063,19.26
009819,中信數據及電力,157757588,10.25
00981A,主動統一台股增長,9104190966,31.49
00981T,平衡凱基雙核收息,19891491,11.86
009820,元大納斯達克精選,195285414,10.28
00982A,主動群益台灣強棒,1558276937,24.06
00982D,主動富邦動態入息,12573215,9.89
00982T,平衡兆豐台美動能,1542171,15.26
00983A,主動中信ARK創新,30698058,11.62
00983D,主動富邦複合收益,9284073,10.04
00984A,主動安聯台灣高息,173678025,15.86
00984D,主動聯博全球非投,136543326,10.06
00985A,主動野村台灣50,163477729,22.04
00985B,群益ESG投等債0-5,52988732,10.16
00986A,主動台新龍頭成長,6596254,14.76
00987A,主動台新優勢成長,106607520,18.12
00988A,主動統一全球創新,2447108743,21.92
00989A,主動摩根美國科技,20292039,17.74
00990A,主動元大AI新經濟,866232353,19.38
00991A,主動復華未來50,1299393378,19.33
00992A,主動群益科技創新,1626881220,18.92
